measure,comparison,comparison_name,role,paired,roi,pair,diff,cohen_d,p,q_fdr,higher_group,n_a,n_b,age_cap,roi_set
geometry,4,A = RH ctrl        B = LH-intact pt  [crossed],supplemental,False,house_PPA_strict,house-object,0.062312093700021776,0.16675544701872458,0.622875424915017,0.6480703859228154,B,36,12,23.0,primary_strict
geometry,4,A = RH ctrl        B = LH-intact pt  [crossed],supplemental,False,house_PPA_strict,house-word,-0.35397279620138317,-0.7489686896777894,0.02979404119176165,0.17876424715056988,A,36,12,23.0,primary_strict
geometry,4,A = RH ctrl        B = LH-intact pt  [crossed],supplemental,False,house_PPA_strict,object-word,-0.1622942124536661,-0.40613079061013657,0.23135372925414918,0.6480703859228154,A,36,12,23.0,primary_strict
geometry,4,A = RH ctrl        B = LH-intact pt  [crossed],supplemental,False,face_FFA,OMNIBUS (6 pairs),0.27662156351221945,,0.07418516296740651,,B,35,12,23.0,primary_strict
geometry,4,A = RH ctrl        B = LH-intact pt  [crossed],supplemental,False,face_FFA,face-house,0.11101277930856818,0.27872058667700345,0.3997200559888022,0.4796640671865626,B,35,12,23.0,primary_strict
geometry,4,A = RH ctrl        B = LH-intact pt  [crossed],supplemental,False,face_FFA,face-object,0.18365409840987834,0.47888441459172526,0.16336732653469307,0.2450509898020396,B,35,12,23.0,primary_strict
geometry,4,A = RH ctrl        B = LH-intact pt  [crossed],supplemental,False,face_FFA,face-word,-0.04707122249814766,-0.11786807869136016,0.7110577884423115,0.7110577884423114,A,35,12,23.0,primary_strict
geometry,4,A = RH ctrl        B = LH-intact pt  [crossed],supplemental,False,face_FFA,house-object,0.3016208615077216,0.6388334675419218,0.0625874825034993,0.16356728654269145,B,35,12,23.0,primary_strict
geometry,4,A = RH ctrl        B = LH-intact pt  [crossed],supplemental,False,face_FFA,house-word,-0.2630985567356761,-0.6267941519719407,0.06678664267146571,0.16356728654269145,A,35,12,23.0,primary_strict
geometry,4,A = RH ctrl        B = LH-intact pt  [crossed],supplemental,False,face_FFA,object-word,-0.261069346801066,-0.602335555454559,0.08178364327134573,0.16356728654269145,A,35,12,23.0,primary_strict
geometry,4,A = RH ctrl        B = LH-intact pt  [crossed],supplemental,False,word_VWFA,OMNIBUS (6 pairs),0.32983759016013425,,0.10677864427114576,,B,35,12,23.0,primary_strict
geometry,4,A = RH ctrl        B = LH-intact pt  [crossed],supplemental,False,word_VWFA,face-house,0.07781067112057355,0.1552011027105357,0.6450709858028394,0.6450709858028394,B,35,12,23.0,primary_strict
geometry,4,A = RH ctrl        B = LH-intact pt  [crossed],supplemental,False,word_VWFA,face-object,0.27743969082587283,0.6451655489305426,0.0629874025194961,0.1889622075584883,B,35,12,23.0,primary_strict
geometry,4,A = RH ctrl        B = LH-intact pt  [crossed],supplemental,False,word_VWFA,face-word,-0.1399040309636671,-0.31731745699960057,0.34913017396520696,0.6130773845230955,A,35,12,23.0,primary_strict
geometry,4,A = RH ctrl        B = LH-intact pt  [crossed],supplemental,False,word_VWFA,house-object,0.12618429029312728,0.2759773863038213,0.40871825634873027,0.6130773845230955,B,35,12,23.0,primary_strict
geometry,4,A = RH ctrl        B = LH-intact pt  [crossed],supplemental,False,word_VWFA,house-word,-0.4524358302590103,-0.7617918388321894,0.028194361127774445,0.16916616676664667,A,35,12,23.0,primary_strict
geometry,4,A = RH ctrl        B = LH-intact pt  [crossed],supplemental,False,word_VWFA,object-word,-0.0813419576572959,-0.16292241995473405,0.6302739452109578,0.6450709858028394,A,35,12,23.0,primary_strict
geometry,5,A = LH ctrl        B = RH-intact pt  [crossed],supplemental,False,object_LOC,OMNIBUS (6 pairs),0.2227806748970239,,0.1295740851829634,,B,36,12,23.0,primary_strict
geometry,5,A = LH ctrl        B = RH-intact pt  [crossed],supplemental,False,object_LOC,face-house,0.24821221514464298,0.6971847031170464,0.041991601679664065,0.16076784643071387,B,36,12,23.0,primary_strict
geometry,5,A = LH ctrl        B = RH-intact pt  [crossed],supplemental,False,object_LOC,face-object,-0.30470484985124824,-0.6629635863327474,0.05358928214357129,0.16076784643071387,A,36,12,23.0,primary_strict
geometry,5,A = LH ctrl        B = RH-intact pt  [crossed],supplemental,False,object_LOC,face-word,0.04583833982591967,0.11179413514524522,0.7370525894821036,0.8844631073785244,B,36,12,23.0,primary_strict
geometry,5,A = LH ctrl        B = RH-intact pt  [crossed],supplemental,False,object_LOC,house-object,-0.1710082656941132,-0.4137547423659328,0.22835432913417317,0.34253149370125974,A,36,12,23.0,primary_strict
geometry,5,A = LH ctrl        B = RH-intact pt  [crossed],supplemental,False,object_LOC,house-word,0.005941225480829981,0.014386251954783793,0.9638072385522896,0.9638072385522896,B,36,12,23.0,primary_strict
geometry,5,A = LH ctrl        B = RH-intact pt  [crossed],supplemental,False,object_LOC,object-word,-0.19221354565488524,-0.4104856678657097,0.21435712857428516,0.34253149370125974,A,36,12,23.0,primary_strict
geometry,5,A = LH ctrl        B = RH-intact pt  [crossed],supplemental,False,house_PPA_strict,OMNIBUS (6 pairs),0.2239656532801837,,0.08318336332733453,,B,36,12,23.0,primary_strict
geometry,5,A = LH ctrl        B = RH-intact pt  [crossed],supplemental,False,house_PPA_strict,face-house,-0.29942951507953525,-0.7858354936607826,0.022595480903819236,0.1355728854229154,A,36,12,23.0,primary_strict
geometry,5,A = LH ctrl        B = RH-intact pt  [crossed],supplemental,False,house_PPA_strict,face-object,-0.032940499767209475,-0.08584572417051572,0.8028394321135773,0.8028394321135773,A,36,12,23.0,primary_strict
geometry,5,A = LH ctrl        B = RH-intact pt  [crossed],supplemental,False,house_PPA_strict,face-word,0.2397143005093063,0.5541184797387092,0.10797840431913618,0.21595680863827235,B,36,12,23.0,primary_strict
geometry,5,A = LH ctrl        B = RH-intact pt  [crossed],supplemental,False,house_PPA_strict,house-object,-0.04045482386307436,-0.08993584032015364,0.7796440711857628,0.8028394321135773,A,36,12,23.0,primary_strict
geometry,5,A = LH ctrl        B = RH-intact pt  [crossed],supplemental,False,house_PPA_strict,house-word,-0.2676868544997497,-0.6339049497666326,0.06598680263947211,0.19796040791841635,A,36,12,23.0,primary_strict
geometry,5,A = LH ctrl        B = RH-intact pt  [crossed],supplemental,False,house_PPA_strict,object-word,-0.04966640252802679,-0.14546806878825969,0.6608678264347131,0.8028394321135773,A,36,12,23.0,primary_strict
geometry,5,A = LH ctrl        B = RH-intact pt  [crossed],supplemental,False,face_FFA,OMNIBUS (6 pairs),0.10911220094217927,,0.4305138972205559,,B,36,12,23.0,primary_strict
geometry,5,A = LH ctrl        B = RH-intact pt  [crossed],supplemental,False,face_FFA,face-house,0.12564726115614405,0.2861591602413543,0.40671865626874626,0.7590481903619276,B,36,12,23.0,primary_strict
geometry,5,A = LH ctrl        B = RH-intact pt  [crossed],supplemental,False,face_FFA,face-object,-0.038358063932298014,-0.10547164888993321,0.7590481903619276,0.7590481903619276,A,36,12,23.0,primary_strict
geometry,5,A = LH ctrl        B = RH-intact pt  [crossed],supplemental,False,face_FFA,face-word,-0.2570867511957534,-0.7292140375603029,0.03479304139172166,0.20875824835032997,A,36,12,23.0,primary_strict
geometry,5,A = LH ctrl        B = RH-intact pt  [crossed],supplemental,False,face_FFA,house-object,0.06667496270303741,0.13341933499590886,0.6850629874025195,0.7590481903619276,B,36,12,23.0,primary_strict
geometry,5,A = LH ctrl        B = RH-intact pt  [crossed],supplemental,False,face_FFA,house-word,-0.06631556761806767,-0.13067938340657995,0.6920615876824635,0.7590481903619276,A,36,12,23.0,primary_strict
geometry,5,A = LH ctrl        B = RH-intact pt  [crossed],supplemental,False,face_FFA,object-word,-0.13006430270123925,-0.321271472031703,0.3489302139572086,0.7590481903619276,A,36,12,23.0,primary_strict
geometry,5,A = LH ctrl        B = RH-intact pt  [crossed],supplemental,False,word_VWFA,OMNIBUS (6 pairs),0.16187103501620925,,0.3333333333333333,,B,35,12,23.0,primary_strict
geometry,5,A = LH ctrl        B = RH-intact pt  [crossed],supplemental,False,word_VWFA,face-house,-0.1508599099277389,-0.3007224008135819,0.366126774645071,0.732253549290142,A,35,12,23.0,primary_strict
geometry,5,A = LH ctrl        B = RH-intact pt  [crossed],supplemental,False,word_VWFA,face-object,0.009339483520759972,0.022265121767197013,0.9484103179364127,0.9484103179364127,B,35,12,23.0,primary_strict
geometry,5,A = LH ctrl        B = RH-intact pt  [crossed],supplemental,False,word_VWFA,face-word,0.19953014338951258,0.5909343055055641,0.08398320335932813,0.2519496100779844,B,35,12,23.0,primary_strict
geometry,5,A = LH ctrl        B = RH-intact pt  [crossed],supplemental,False,word_VWFA,house-object,-0.04871792503388939,-0.08969535135232813,0.7860427914417116,0.9432513497300541,A,35,12,23.0,primary_strict
geometry,5,A = LH ctrl        B = RH-intact pt  [crossed],supplemental,False,word_VWFA,house-word,-0.2927609464526606,-0.5890136566720683,0.07898420315936813,0.2519496100779844,A,35,12,23.0,primary_strict
geometry,5,A = LH ctrl        B = RH-intact pt  [crossed],supplemental,False,word_VWFA,object-word,-0.10550076081178028,-0.20043630443923427,0.5510897820435913,0.8266346730653868,A,35,12,23.0,primary_strict
geometry,6,A = LH ctrl        B = RH ctrl       [paired],supplemental,True,object_LOC,OMNIBUS (6 pairs),0.16383046212870694,,0.07398520295940812,,B,36,36,23.0,primary_strict
geometry,6,A = LH ctrl        B = RH ctrl       [paired],supplemental,True,object_LOC,face-house,-0.0648201685204788,-0.15969132948511255,0.35332933413317336,0.6195560887822434,A,36,36,23.0,primary_strict
geometry,6,A = LH ctrl        B = RH ctrl       [paired],supplemental,True,object_LOC,face-object,-0.3358364912303464,-0.5729090733644976,0.002599480103979204,0.015596880623875225,A,36,36,23.0,primary_strict
geometry,6,A = LH ctrl        B = RH ctrl       [paired],supplemental,True,object_LOC,face-word,-0.08359446953285975,-0.12284955409669471,0.45930813837232554,0.6195560887822434,A,36,36,23.0,primary_strict
geometry,6,A = LH ctrl        B = RH ctrl       [paired],supplemental,True,object_LOC,house-object,-0.18347234094262557,-0.294056892399742,0.08458308338332333,0.25374925014997,A,36,36,23.0,primary_strict
geometry,6,A = LH ctrl        B = RH ctrl       [paired],supplemental,True,object_LOC,house-word,-0.05778374989807522,-0.1056708303918759,0.5162967406518696,0.6195560887822434,A,36,36,23.0,primary_strict
geometry,6,A = LH ctrl        B = RH ctrl       [paired],supplemental,True,object_LOC,object-word,0.05341874259136639,0.07228053515906,0.6610677864427115,0.6610677864427115,B,36,36,23.0,primary_strict
geometry,6,A = LH ctrl        B = RH ctrl       [paired],supplemental,True,house_PPA_strict,OMNIBUS (6 pairs),0.09377523656850272,,0.04839032193561288,,B,36,36,23.0,primary_strict
geometry,6,A = LH ctrl        B = RH ctrl       [paired],supplemental,True,house_PPA_strict,face-house,-0.055876217380158355,-0.11800832559310484,0.47910417916416714,0.5749250149970007,A,36,36,23.0,primary_strict
geometry,6,A = LH ctrl        B = RH ctrl       [paired],supplemental,True,house_PPA_strict,face-object,0.012672330883959063,0.03048824930093333,0.8528294341131774,0.8528294341131774,B,36,36,23.0,primary_strict
geometry,6,A = LH ctrl        B = RH ctrl       [paired],supplemental,True,house_PPA_strict,face-word,0.1560837620799542,0.29042150289314106,0.09158168366326734,0.18316336732653468,B,36,36,23.0,primary_strict
geometry,6,A = LH ctrl        B = RH ctrl       [paired],supplemental,True,house_PPA_strict,house-object,-0.07300171357844332,-0.13555664637536344,0.41991601679664065,0.5749250149970007,A,36,36,23.0,primary_strict
geometry,6,A = LH ctrl        B = RH ctrl       [paired],supplemental,True,house_PPA_strict,house-word,0.1530840125324478,0.3361589183804779,0.05438912217556489,0.16316736652669467,B,36,36,23.0,primary_strict
geometry,6,A = LH ctrl        B = RH ctrl       [paired],supplemental,True,house_PPA_strict,object-word,0.19330388269846,0.4293733615275261,0.016796640671865627,0.10077984403119376,B,36,36,23.0,primary_strict
geometry,6,A = LH ctrl        B = RH ctrl       [paired],supplemental,True,face_FFA,OMNIBUS (6 pairs),0.24820991225627934,,0.003199360127974405,,B,35,35,23.0,primary_strict
geometry,6,A = LH ctrl        B = RH ctrl       [paired],supplemental,True,face_FFA,face-house,0.017477618564620948,0.0333307867707755,0.848630273945211,0.848630273945211,B,35,35,23.0,primary_strict
geometry,6,A = LH ctrl        B = RH ctrl       [paired],supplemental,True,face_FFA,face-object,0.04609120873758023,0.09039238870890977,0.6040791841631674,0.7248950209958009,B,35,35,23.0,primary_strict
geometry,6,A = LH ctrl        B = RH ctrl       [paired],supplemental,True,face_FFA,face-word,0.3930270038493644,0.9552898571665449,0.0001999600079984003,0.0011997600479904018,B,35,35,23.0,primary_strict
geometry,6,A = LH ctrl        B = RH ctrl       [paired],supplemental,True,face_FFA,house-object,-0.13505080262627897,-0.22538453154984883,0.1875624875024995,0.3233353329334133,A,35,35,23.0,primary_strict
geometry,6,A = LH ctrl        B = RH ctrl       [paired],supplemental,True,face_FFA,house-word,0.12933827768466144,0.21531225038954468,0.21555688862227554,0.3233353329334133,B,35,35,23.0,primary_strict
geometry,6,A = LH ctrl        B = RH ctrl       [paired],supplemental,True,face_FFA,object-word,0.2787398266540293,0.5808444532294672,0.001999600079984003,0.00599880023995201,B,35,35,23.0,primary_strict
geometry,6,A = LH ctrl        B = RH ctrl       [paired],supplemental,True,word_VWFA,OMNIBUS (6 pairs),0.31528925916211364,,0.007398520295940812,,B,35,35,23.0,primary_strict
geometry,6,A = LH ctrl        B = RH ctrl       [paired],supplemental,True,word_VWFA,face-house,0.07374955795134681,0.12450475850291962,0.48410317936412717,0.4841031793641271,B,35,35,23.0,primary_strict
geometry,6,A = LH ctrl        B = RH ctrl       [paired],supplemental,True,word_VWFA,face-object,-0.09729022260194754,-0.2005692244201314,0.24375124975005,0.365626874625075,A,35,35,23.0,primary_strict
geometry,6,A = LH ctrl        B = RH ctrl       [paired],supplemental,True,word_VWFA,face-word,0.22462924562151915,0.4579292818187527,0.010197960407918417,0.020395920815836834,B,35,35,23.0,primary_strict
geometry,6,A = LH ctrl        B = RH ctrl       [paired],supplemental,True,word_VWFA,house-object,0.10079668776476872,0.16196266578957266,0.36052789442111577,0.43263347330533897,B,35,35,23.0,primary_strict
geometry,6,A = LH ctrl        B = RH ctrl       [paired],supplemental,True,word_VWFA,house-word,0.3541268946058223,0.49319297148350655,0.0065986802639472104,0.01979604079184163,B,35,35,23.0,primary_strict
geometry,6,A = LH ctrl        B = RH ctrl       [paired],supplemental,True,word_VWFA,object-word,0.33817265814100633,0.5409676109362977,0.003599280143971206,0.01979604079184163,B,35,35,23.0,primary_strict
