subject_id,group,partition,category,threshold,li
sub-036,control,whole,word,0.5,0.2903445370609701
sub-036,control,whole,word,0.75,0.3261159222414915
sub-036,control,whole,word,1.0,0.3865587907123979
sub-036,control,whole,word,1.25,0.43203218680525424
sub-036,control,whole,word,1.5,0.45344043760980457
sub-036,control,whole,word,1.75,0.5341880270937523
sub-036,control,whole,word,2.0,0.592784809374031
sub-036,control,whole,word,2.25,0.6352092772364227
sub-036,control,whole,word,2.5,0.7239928137074892
sub-036,control,whole,word,2.75,0.7495861492827635
sub-036,control,whole,word,3.0,0.8155334218931886
sub-036,control,whole,word,3.25,0.8233566323569487
sub-036,control,whole,word,3.5,0.8676970975848264
sub-036,control,whole,word,3.75,0.9134444153306224
sub-036,control,whole,word,4.0,0.9726331474779023
sub-036,control,whole,word,4.25,1.0
sub-036,control,whole,word,4.5,1.0
sub-036,control,whole,word,4.75,1.0
sub-036,control,whole,word,5.0,1.0
sub-036,control,lateral,word,0.25,0.2322412818338207
sub-036,control,lateral,word,0.5,0.26913324937606503
sub-036,control,lateral,word,0.75,0.3086835861125644
sub-036,control,lateral,word,1.0,0.36979253275879537
sub-036,control,lateral,word,1.25,0.42283506538960913
sub-036,control,lateral,word,1.5,0.4642952949811587
sub-036,control,lateral,word,1.75,0.5371421497744273
sub-036,control,lateral,word,2.0,0.5801249150188955
sub-036,control,lateral,word,2.25,0.6387074742101848
sub-036,control,lateral,word,2.5,0.7111419506460871
sub-036,control,lateral,word,2.75,0.7407836542988009
sub-036,control,lateral,word,3.0,0.804142459445046
sub-036,control,lateral,word,3.25,0.8541343662627924
sub-036,control,lateral,word,3.5,0.8848445484351726
sub-036,control,lateral,word,3.75,0.9137062113024779
sub-036,control,lateral,word,4.0,1.0
sub-036,control,lateral,word,4.25,1.0
sub-036,control,lateral,word,4.5,1.0
sub-036,control,lateral,word,4.75,1.0
sub-036,control,lateral,word,5.0,1.0
sub-036,control,medial,word,0.25,0.28679072188921234
sub-036,control,medial,word,0.5,0.3233296343303474
sub-036,control,medial,word,0.75,0.3622462086841317
sub-036,control,medial,word,1.0,0.3896588759949183
sub-036,control,medial,word,1.25,0.4397567361137092
sub-036,control,medial,word,1.5,0.45232257462178876
sub-036,control,medial,word,1.75,0.5569682053553616
sub-036,control,medial,word,2.0,0.6098251134819975
sub-036,control,medial,word,2.25,0.6425868583437132
sub-036,control,medial,word,2.5,0.7824053758542934
sub-036,control,medial,word,2.75,0.8297690029855341
sub-036,control,medial,word,3.0,0.7966829126270469
sub-036,control,medial,word,3.25,0.7721462195164897
sub-036,control,medial,word,3.5,0.8525673330206557
sub-036,control,medial,word,3.75,0.9411756316819608
sub-036,control,medial,word,4.0,0.8973855786026839
sub-036,control,medial,word,4.25,0.9785110722610725
sub-036,control,medial,word,4.5,1.0
sub-036,control,medial,word,4.75,1.0
sub-036,control,medial,word,5.0,1.0
sub-037,control,whole,face,0.25,-0.09290508528323733
sub-037,control,whole,face,0.5,-0.11918907503911036
sub-037,control,whole,face,0.75,-0.13684440551860003
sub-037,control,whole,face,1.0,-0.15398742504469257
sub-037,control,whole,face,1.25,-0.1673637728804693
sub-037,control,whole,face,1.5,-0.17023517618635037
sub-037,control,whole,face,1.75,-0.1436451851856025
sub-037,control,whole,face,2.0,-0.10412134567517414
sub-037,control,whole,face,2.25,-0.06252631100492416
sub-037,control,whole,face,2.5,-0.011629849262287472
sub-037,control,whole,face,2.75,0.006321972931030948
sub-037,control,whole,face,3.0,0.060382185566080854
sub-037,control,whole,face,3.25,0.12244860996325452
sub-037,control,whole,face,3.5,0.160832224174804
sub-037,control,whole,face,3.75,0.2111148424333077
sub-037,control,whole,face,4.0,0.25589309346961114
sub-037,control,whole,face,4.25,0.3096920700521497
sub-037,control,whole,face,4.5,0.3253024415623125
sub-037,control,whole,face,4.75,0.3791363275291001
sub-037,control,whole,face,5.0,0.430768294191507
sub-037,control,lateral,face,0.25,-0.11662115750210836
sub-037,control,lateral,face,0.5,-0.16109761435794148
sub-037,control,lateral,face,0.75,-0.19219643646209725
sub-037,control,lateral,face,1.0,-0.21664684980801155
sub-037,control,lateral,face,1.25,-0.23152547910783416
sub-037,control,lateral,face,1.5,-0.24178002004026522
sub-037,control,lateral,face,1.75,-0.2392444235479668
sub-037,control,lateral,face,2.0,-0.20747427684282735
sub-037,control,lateral,face,2.25,-0.17996952815483538
sub-037,control,lateral,face,2.5,-0.13695974741016706
sub-037,control,lateral,face,2.75,-0.1366780456111883
sub-037,control,lateral,face,3.0,-0.09360697749604606
sub-037,control,lateral,face,3.25,-0.03577274528383506
sub-037,control,lateral,face,3.5,-0.01422293987146267
sub-037,control,lateral,face,3.75,0.06748023154007166
sub-037,control,lateral,face,4.0,0.13753899491853916
sub-037,control,lateral,face,4.25,0.18671796637921406
sub-037,control,lateral,face,4.5,0.25471573453127483
sub-037,control,lateral,face,4.75,0.3053581541661494
sub-037,control,lateral,face,5.0,0.4011153658228144
sub-037,control,medial,face,0.25,-0.05266842400782673
sub-037,control,medial,face,0.5,-0.05182577886841727
sub-037,control,medial,face,0.75,-0.061406085649176975
sub-037,control,medial,face,1.0,-0.06289743113823178
sub-037,control,medial,face,1.25,-0.06289453656878205
sub-037,control,medial,face,1.5,-0.04929511261110478
sub-037,control,medial,face,1.75,0.03668706575309463
sub-037,control,medial,face,2.0,0.09100685179513374
sub-037,control,medial,face,2.25,0.1661365544115578
sub-037,control,medial,face,2.5,0.24351231343355131
sub-037,control,medial,face,2.75,0.3353554927706873
sub-037,control,medial,face,3.0,0.43027930042635737
sub-037,control,medial,face,3.25,0.5234139317600855
sub-037,control,medial,face,3.5,0.5365180246605871
sub-037,control,medial,face,3.75,0.5516802238204792
sub-037,control,medial,face,4.0,0.5755052529773325
sub-037,control,medial,face,4.25,0.5829141255400555
sub-037,control,medial,face,4.5,0.5367292230270779
sub-037,control,medial,face,4.75,0.5081275777132749
sub-037,control,medial,face,5.0,0.5043507548053919
sub-037,control,whole,house,0.25,-0.051752320053065945
sub-037,control,whole,house,0.5,-0.06404157927911391
sub-037,control,whole,house,0.75,-0.07608681361621308
sub-037,control,whole,house,1.0,-0.09217585289686195
sub-037,control,whole,house,1.25,-0.11536386095717839
sub-037,control,whole,house,1.5,-0.14428083899737046
sub-037,control,whole,house,1.75,-0.15514421131860526
sub-037,control,whole,house,2.0,-0.1752550201309051
sub-037,control,whole,house,2.25,-0.18238200209730304
sub-037,control,whole,house,2.5,-0.18559551679885253
sub-037,control,whole,house,2.75,-0.19514864732852616
sub-037,control,whole,house,3.0,-0.201339707053654
sub-037,control,whole,house,3.25,-0.2071291932613141
sub-037,control,whole,house,3.5,-0.20361496394404463
sub-037,control,whole,house,3.75,-0.20820763018269864
sub-037,control,whole,house,4.0,-0.20686599420153912
sub-037,control,whole,house,4.25,-0.20277203705721986
sub-037,control,whole,house,4.5,-0.21190213385015366
sub-037,control,whole,house,4.75,-0.22122475033656386
sub-037,control,whole,house,5.0,-0.2320859692283918
sub-037,control,lateral,house,0.25,-0.06729056253219298
sub-037,control,lateral,house,0.5,-0.07879926877311023
sub-037,control,lateral,house,0.75,-0.09703825479893022
sub-037,control,lateral,house,1.0,-0.11111698788747094
sub-037,control,lateral,house,1.25,-0.13192184205444304
sub-037,control,lateral,house,1.5,-0.17141419196089408
sub-037,control,lateral,house,1.75,-0.19272923214291687
sub-037,control,lateral,house,2.0,-0.22456443594856831
sub-037,control,lateral,house,2.25,-0.24750763125349048
sub-037,control,lateral,house,2.5,-0.26527564516936003
sub-037,control,lateral,house,2.75,-0.27271952469527927
sub-037,control,lateral,house,3.0,-0.2809495981123128
sub-037,control,lateral,house,3.25,-0.29020039321557684
sub-037,control,lateral,house,3.5,-0.29225080002144516
sub-037,control,lateral,house,3.75,-0.2924785930931145
sub-037,control,lateral,house,4.0,-0.2930473548756046
sub-037,control,lateral,house,4.25,-0.2873804223621364
sub-037,control,lateral,house,4.5,-0.3013043380430807
sub-037,control,lateral,house,4.75,-0.3028803966659247
sub-037,control,lateral,house,5.0,-0.31995007495966976
sub-037,control,medial,house,0.25,-0.018568263560969703
sub-037,control,medial,house,0.5,-0.023924144507832493
sub-037,control,medial,house,0.75,-0.037727960289670986
sub-037,control,medial,house,1.0,-0.05705522191092927
sub-037,control,medial,house,1.25,-0.07462715242680742
sub-037,control,medial,house,1.5,-0.08477668768238704
sub-037,control,medial,house,1.75,-0.09839159557562406
sub-037,control,medial,house,2.0,-0.09871659529826093
sub-037,control,medial,house,2.25,-0.07867344336976938
sub-037,control,medial,house,2.5,-0.07141690898935091
sub-037,control,medial,house,2.75,-0.07285474052007046
sub-037,control,medial,house,3.0,-0.07685926731734045
sub-037,control,medial,house,3.25,-0.08437231240081036
sub-037,control,medial,house,3.5,-0.09603005529223271
sub-037,control,medial,house,3.75,-0.0946016414803635
sub-037,control,medial,house,4.0,-0.09415920119104255
sub-037,control,medial,house,4.25,-0.10051338770259731
sub-037,control,medial,house,4.5,-0.10574803908221378
sub-037,control,medial,house,4.75,-0.10939865481339367
sub-037,control,medial,house,5.0,-0.11690069628043216
sub-037,control,whole,object,0.25,-0.010677713610145644
sub-037,control,whole,object,0.5,-0.010234680319042073
sub-037,control,whole,object,0.75,-0.010987235048581618
sub-037,control,whole,object,1.0,-0.013811057697473927
sub-037,control,whole,object,1.25,-0.011012781575956133
sub-037,control,whole,object,1.5,-0.014000951656447441
sub-037,control,whole,object,1.75,-0.01929212009016555
sub-037,control,whole,object,2.0,-0.023197393121934362
sub-037,control,whole,object,2.25,-0.029711625627735615
sub-037,control,whole,object,2.5,-0.021316167370373878
sub-037,control,whole,object,2.75,-0.017616736560395255
sub-037,control,whole,object,3.0,-0.0083137183807352
sub-037,control,whole,object,3.25,0.00036236688568128556
sub-037,control,whole,object,3.5,0.021456623910033636
sub-037,control,whole,object,3.75,0.03140601666181683
sub-037,control,whole,object,4.0,0.053983306650067814
sub-037,control,whole,object,4.25,0.07215552359107694
sub-037,control,whole,object,4.5,0.0983021179870883
sub-037,control,whole,object,4.75,0.12414280186581297
sub-037,control,whole,object,5.0,0.1578931049850537
sub-037,control,lateral,object,0.25,-0.050953674572180745
sub-037,control,lateral,object,0.5,-0.05749197155409356
sub-037,control,lateral,object,0.75,-0.06540062969003015
sub-037,control,lateral,object,1.0,-0.07205429467676536
sub-037,control,lateral,object,1.25,-0.081090535369671
sub-037,control,lateral,object,1.5,-0.08883821169276505
sub-037,control,lateral,object,1.75,-0.0987437720418453
sub-037,control,lateral,object,2.0,-0.09872097246632426
sub-037,control,lateral,object,2.25,-0.1036780679820766
sub-037,control,lateral,object,2.5,-0.09186485137027312
sub-037,control,lateral,object,2.75,-0.08273206211296193
sub-037,control,lateral,object,3.0,-0.07698754562949288
sub-037,control,lateral,object,3.25,-0.06651016188898765
sub-037,control,lateral,object,3.5,-0.045745823508907116
sub-037,control,lateral,object,3.75,-0.03344451540521444
sub-037,control,lateral,object,4.0,-0.008593417367268865
sub-037,control,lateral,object,4.25,0.012084610701336833
sub-037,control,lateral,object,4.5,0.04076091880736894
sub-037,control,lateral,object,4.75,0.06209631117247972
sub-037,control,lateral,object,5.0,0.09201414524804727
sub-037,control,medial,object,0.25,0.0838276623625117
sub-037,control,medial,object,0.5,0.10943160653909187
sub-037,control,medial,object,0.75,0.12831387201753183
sub-037,control,medial,object,1.0,0.1696525512273685
sub-037,control,medial,object,1.25,0.1939513370419647
sub-037,control,medial,object,1.5,0.2322562866741589
sub-037,control,medial,object,1.75,0.2538572303798718
sub-037,control,medial,object,2.0,0.2588625150042923
sub-037,control,medial,object,2.25,0.270860679999495
sub-037,control,medial,object,2.5,0.294301845116108
sub-037,control,medial,object,2.75,0.29136133440983547
sub-037,control,medial,object,3.0,0.30267430066225837
sub-037,control,medial,object,3.25,0.3344172159038888
sub-037,control,medial,object,3.5,0.3847739216838149
sub-037,control,medial,object,3.75,0.38641023511279804
sub-037,control,medial,object,4.0,0.4387523896950579
sub-037,control,medial,object,4.25,0.4642490121539681
sub-037,control,medial,object,4.5,0.49649223023443834
sub-037,control,medial,object,4.75,0.5872322375476594
sub-037,control,medial,object,5.0,0.6396853534089223
sub-037,control,whole,word,0.25,0.13351006958411354
sub-037,control,whole,word,0.5,0.13507120394914318
sub-037,control,whole,word,0.75,0.13249765510566283
sub-037,control,whole,word,1.0,0.1243866770745752
sub-037,control,whole,word,1.25,0.11549568387570171
sub-037,control,whole,word,1.5,0.13120220389369355
sub-037,control,whole,word,1.75,0.1518924241088709
sub-037,control,whole,word,2.0,0.1896556594278916
sub-037,control,whole,word,2.25,0.20831620126746983
sub-037,control,whole,word,2.5,0.2706185839504474
sub-037,control,whole,word,2.75,0.33883994337831697
sub-037,control,whole,word,3.0,0.42245692385383365
sub-037,control,whole,word,3.25,0.527917339758524
sub-037,control,whole,word,3.5,0.638934928011663
sub-037,control,whole,word,3.75,0.7243510310297521
sub-037,control,whole,word,4.0,0.7875362901203842
sub-037,control,whole,word,4.25,0.8585610821684463
sub-037,control,whole,word,4.5,0.9176773516204999
sub-037,control,whole,word,4.75,0.9157758464515255
sub-037,control,whole,word,5.0,0.9179519140009412
sub-037,control,lateral,word,0.25,0.11513127367770054
sub-037,control,lateral,word,0.5,0.09269405987082674
sub-037,control,lateral,word,0.75,0.08638036466240814
sub-037,control,lateral,word,1.0,0.06373115769243101
sub-037,control,lateral,word,1.25,0.04822070968907606
sub-037,control,lateral,word,1.5,0.04080445900893769
sub-037,control,lateral,word,1.75,0.055879295395836935
sub-037,control,lateral,word,2.0,0.09262030882142858
sub-037,control,lateral,word,2.25,0.11570233871111663
sub-037,control,lateral,word,2.5,0.19460495884647716
sub-037,control,lateral,word,2.75,0.26856750525536577
sub-037,control,lateral,word,3.0,0.3891818499136701
sub-037,control,lateral,word,3.25,0.5016052343769783
sub-037,control,lateral,word,3.5,0.6392055629169627
sub-037,control,lateral,word,3.75,0.7737666015939508
sub-037,control,lateral,word,4.0,0.8690079665671748
sub-037,control,lateral,word,4.25,0.933192594956301
sub-037,control,lateral,word,4.5,1.0
sub-037,control,lateral,word,4.75,1.0
sub-037,control,lateral,word,5.0,1.0
sub-037,control,medial,word,0.25,0.19493575698380233
sub-037,control,medial,word,0.5,0.23665094090633285
sub-037,control,medial,word,0.75,0.28448420728416157
sub-037,control,medial,word,1.0,0.322680748658497
sub-037,control,medial,word,1.25,0.35275586290669353
sub-037,control,medial,word,1.5,0.4089471047069265
sub-037,control,medial,word,1.75,0.49505883520028376
sub-037,control,medial,word,2.0,0.5240551471658197
sub-037,control,medial,word,2.25,0.5140319777563781
sub-037,control,medial,word,2.5,0.546433226387729
sub-037,control,medial,word,2.75,0.5615879451841661
sub-037,control,medial,word,3.0,0.550660740188918
sub-037,control,medial,word,3.25,0.571635074390655
sub-037,control,medial,word,3.5,0.5613564480808627
sub-037,control,medial,word,3.75,0.48444102751413937
sub-037,control,medial,word,4.0,0.4886419241337809
sub-037,control,medial,word,4.25,0.5553599679544536
sub-037,control,medial,word,4.5,0.5961629545195143
sub-037,control,medial,word,4.75,0.5415930649949954
sub-037,control,medial,word,5.0,0.4896293237176405
sub-038,control,whole,face,0.25,0.006280289504949351
sub-038,control,whole,face,0.5,0.015044502631028356
sub-038,control,whole,face,0.75,0.020672640842721853
sub-038,control,whole,face,1.0,0.0329391547848709
sub-038,control,whole,face,1.25,0.024968396937811003
sub-038,control,whole,face,1.5,0.001317326782544005
sub-038,control,whole,face,1.75,-0.049221724189097975
sub-038,control,whole,face,2.0,-0.11504510098961891
sub-038,control,whole,face,2.25,-0.19077784534103223
sub-038,control,whole,face,2.5,-0.26929470266305267
